Id_com2017,Surfbati,Surfparc,Surfcons,Maison,Appart,Pro,Divers,Cumul,Dens_cons
14644,4049,121843.36,98105.65,29,0,1,0,30,3.05793
14645,2745,129413.04,59715.89,16,0,0,0,16,2.67935
14646,3316.63,42597.99,33452.82,30,0,0,0,30,8.96785
14648,3219,137202.23,75348.06,24,0,1,0,25,3.31794
14649,3956.25,111926.69,46698.35,31,0,0,0,31,6.63835
14650,1024,22345.8,16680.59,8,1,0,0,9,5.39549
14651,3662,122758.62,46802.41,23,0,1,0,24,5.12794
14652,448,2450.85,2452.74,1,0,0,0,1,4.07708
14654,72038.5,1152557.88,706796.1,279,29,32,1,341,4.82459
14656,4868.25,46132.15,46135.65,39,1,3,0,43,9.32034
14657,2101,44266.37,31675.39,13,0,1,0,14,4.41984
14658,43362,1529595.05,660392.18,208,0,9,1,218,3.30107
14659,11968,89063.56,89087.08,117,0,1,1,119,13.3577
14660,813,30664.68,14276.44,5,0,0,1,6,4.20273
14661,927.5,22891.01,18030.78,9,0,0,0,9,4.99147
14663,44011,340831.59,229907.64,259,71,30,2,362,15.7455
14664,1518,28007.35,28017.07,11,0,0,0,11,3.92618
14665,2836.75,60899.4,29694.1,23,0,1,0,24,8.08241
14667,2838,77887.46,55270.6,13,0,0,0,13,2.35206
14668,5326.63,92958.66,78708.23,43,0,0,0,43,5.46322
14669,1700.75,50064.83,19615.18,10,0,1,0,11,5.6079
14672,8483,150889.29,134635.92,54,0,3,0,57,4.23364
14674,1452,16194.88,16198.39,14,0,0,0,14,8.64284
14675,15382,80047.2,77047.22,63,4,15,0,82,10.6428
14676,7809,64443.05,64483.17,69,0,1,0,70,10.8555
14677,1171,32636.78,19322.13,8,0,0,0,8,4.14033
14678,4315,44228.95,38102.1,15,0,4,0,19,4.9866
14679,7803,67303.32,67340.14,58,0,3,0,61,9.05849
14680,5252.25,153820.62,64055.67,11,1,3,0,15,2.34171
14681,1251,26975.64,19810.04,10,0,0,0,10,5.04795
14682,5913,199800.85,113856.88,32,0,1,0,33,2.89838
14684,1117.5,55264.37,16868.59,10,0,0,0,10,5.92818
14685,6464,51182.09,43881.85,50,0,0,0,50,11.3942
14687,1913,44812.79,34600.03,12,0,0,0,12,3.4682
14689,32584.75,668809.13,444600.75,202,11,15,0,228,5.1282
14691,2374.38,15511.79,15517.13,19,0,0,0,19,12.2445
14692,18760,144321.5,131060.21,144,22,6,0,172,13.1237
14694,5339,169461.59,132344.31,38,0,0,0,38,2.8713
14698,5980,69670.8,63005.83,26,0,3,0,29,4.60275
14699,36621,359881.17,223529.37,158,535,22,0,715,31.9868
14700,7787.25,212292.14,147733.06,49,0,5,0,54,3.65524
14701,10560,479351.88,151456.85,30,28,3,0,61,4.02755
14703,3192.13,214285.42,60799.66,26,0,0,0,26,4.27634
14705,981,10077.68,7687.18,3,0,0,0,3,3.9026
14706,1669,136140.41,31258.85,14,0,0,0,14,4.47873
14707,8399.88,56665.38,36384.64,17,1,2,0,20,5.49683
14708,935.75,9284.12,9286.7,7,0,0,0,7,7.53766
14709,3855,67693.11,46077.61,30,0,1,0,31,6.72778
14710,652,9518.86,9518.95,6,0,0,0,6,6.30322
14711,6432,111565.59,51989.14,45,0,3,0,48,9.2327
14712,40123.63,348167.79,264060.69,235,61,33,0,329,12.4593
14713,2887.5,73120.02,62463.56,23,0,0,0,23,3.68215
14714,3986,74698.41,64874.61,27,0,2,0,29,4.47016
14715,41691,249963.3,229885.43,172,362,37,0,571,24.8385
14716,986,21361.61,21371.83,8,0,0,0,8,3.74325
14719,6682.38,70667.73,61147.85,61,0,1,0,62,10.1394
14720,5653.38,87884.95,52172.66,40,0,1,0,41,7.85852
14721,5099.63,78840.92,64935.42,43,0,2,0,45,6.92996
14723,1631,120390.67,40420.67,13,0,1,0,14,3.46357
14724,14003.13,182027.06,99919.48,111,0,2,1,114,11.4092
14726,51005.13,1253616.11,831922.82,331,3,14,2,350,4.20712
14728,7801,113098.34,52357.32,48,0,4,0,52,9.93175
14731,2785.63,86739.34,57929.08,15,1,1,0,17,2.93462
14732,5366,147349.47,55847.01,13,1,1,0,15,2.68591
14733,1398,25600.63,17730.41,6,0,0,0,6,3.38402
14734,2585,32524.67,32537.5,19,0,0,0,19,5.83942
14735,3328,68284.12,44295.79,25,0,2,0,27,6.09539
14737,3488,45403.88,41265,25,0,2,0,27,6.54308
14738,41632.13,230960.58,207457.97,69,64,71,0,204,9.83332
14739,12447.88,78306.09,78360.48,110,16,0,0,126,16.0795
14740,15796,284508.86,182367.43,76,1,11,0,88,4.82542
14741,1636,26993.1,21717.67,12,0,0,0,12,5.52545
14742,192,3504.69,3505.01,2,0,0,0,2,5.70612
14743,1578,27004.69,27016.06,1,0,0,0,1,0.37015
14744,3703,52255.53,52287.08,27,0,0,0,27,5.1638
14745,4328,56784.36,56826.86,31,0,1,0,32,5.63114
14747,6421,47782.1,47798.27,51,7,0,0,58,12.1343
14748,1146,66552.71,27437.83,10,0,0,0,10,3.6446
14751,2731,44587.24,32744.08,17,0,2,0,19,5.80257
14752,39898,250324.51,250397.8,151,55,28,0,234,9.34513
14753,7661,93978.4,76778.85,67,0,1,0,68,8.85661
14754,31266,526663.41,249572.14,224,90,11,1,326,13.0624
14755,1628,34695.25,21741.88,10,7,1,0,18,8.27895
14756,1858.63,58292.5,40662.67,15,0,0,0,15,3.68889
14758,6401.5,51040.34,51067.85,43,0,0,0,43,8.42017
14759,2488,30103.46,30103.8,22,0,0,0,22,7.30805
14760,7057.5,114373.42,114410.82,54,0,1,0,55,4.80724
14761,8631,58383.39,54714.27,80,0,1,0,81,14.8042
14762,187019,2172039.2,1526395.58,588,193,257,7,1045,6.84619
14764,3754,47880.72,47879.68,20,17,2,0,39,8.14542
27001,1576.5,31915,31710.32,15,0,1,0,16,5.04568
27002,1477.13,27108,23724.5,17,0,1,0,18,7.58709
27003,5941,86979,55435.12,35,0,3,1,39,7.03525
27004,3601.38,41637.4,41637.43,32,0,0,0,32,7.68539
27005,7181.38,109426,108724.21,73,0,1,0,74,6.80621
27006,1186,33124.01,32205.47,10,0,0,0,10,3.10506
27008,16804.63,162296.1,162295.84,67,39,19,0,125,7.70198
27009,3169,61086,52769.29,46,0,0,0,46,8.71719
27010,836.625,13676,13588.31,9,0,1,0,10,7.35927
27011,5926.88,69733.86,67990.85,50,0,0,0,50,7.35393
27012,2320.25,30547,30351.08,19,0,0,0,19,6.26007
27013,2344,42884.47,36045.55,18,0,1,0,19,5.27111
27014,2957,37082.9,35381.66,23,1,0,0,24,6.78317
27015,10109.63,103403.23,103403.16,79,0,2,1,82,7.93013
27016,31188.51,272776,246777.2,201,262,33,2,498,20.1801
27017,8041,41938.09,41938.08,28,0,8,0,36,8.58408
27018,6564.13,116744,111235.81,70,0,1,0,71,6.38284
27019,1509.5,57665.81,25121.14,8,0,1,0,9,3.58264
27020,4046,175580.75,36265.7,29,0,3,0,32,8.82377
27021,3533.63,124060,97199.59,35,0,1,0,36,3.70372
27022,54677.13,337009.78,332891.99,315,79,21,2,417,12.5266
27023,6434,52887.42,52887.46,54,0,0,0,54,10.2104
27025,4282.75,48341,48030.99,44,0,0,0,44,9.16075
27026,1411,41355,25205.34,14,0,2,0,16,6.34786
27027,6129.75,46138.29,45357.28,27,0,4,0,31,6.83463
27028,1369.13,31480,25512.32,18,0,0,0,18,7.05541
27031,4924.88,40012.24,40012.22,37,0,0,0,37,9.24717
27032,9777.13,121569.06,115308.64,87,0,2,0,89,7.71842
27033,1281,13691.91,13691.93,10,0,0,0,10,7.30357
27034,3377.88,61910,53393.33,36,0,0,0,36,6.74242
27035,551.5,15374,9542.39,6,0,1,0,7,7.33569
27036,5196.63,70759.48,65832.09,43,3,1,0,47,7.13937
27037,15153.75,186781.5,186781.54,110,0,1,0,111,5.94277
27038,8932.75,125301.79,93466.7,31,0,61,0,92,9.84308
27039,3957.75,79815.11,76553.1,29,0,0,0,29,3.78822
27040,4193.5,87802,87238.88,47,0,1,0,48,5.50213
27042,74.375,2977,2957.9,1,0,0,0,1,3.38077
27043,4819,109667.8,88195.27,33,0,1,0,34,3.85508
27044,2225.13,21238.64,21238.72,18,0,0,0,18,8.47509
27045,4672,69067,68624.04,51,0,0,0,51,7.4318
27046,1156.13,30152,23272.74,12,0,1,0,13,5.58594
27047,2543.25,48702,48389.77,36,0,1,0,37,7.64625
27048,1270,38415,20313.89,10,0,1,0,11,5.41501
27049,37563.25,1275487.27,828996.04,345,0,18,0,363,4.37879
27050,1852.38,47021,42114.21,18,0,0,0,18,4.27409
27051,13325.13,171174,170076.29,144,32,11,0,187,10.9951
27052,2457,72393.36,46866.49,19,0,0,0,19,4.05407
27053,1609,11131.88,11131.84,6,0,3,0,9,8.08492
27054,4595.13,145447.45,73346.98,48,0,0,0,48,6.54424
27055,2340.5,38771.5,31394.9,23,0,0,0,23,7.32603
27056,89321.75,889840.64,543804.86,255,218,91,1,565,10.3898
27057,2279.38,97769.59,27938.12,15,0,1,0,16,5.72694
27059,207.5,2822,2803.9,3,0,0,0,3,10.6994
27061,1965.25,75575,41506.88,23,0,0,0,23,5.54125
27062,16412,325109.41,243631.11,115,6,4,0,125,5.13071
27063,1500.63,27094,26920.33,16,0,0,0,16,5.94346
27064,8507,136748.73,131771.23,72,2,1,0,75,5.69168
27065,57274,698586.26,528114.62,325,427,23,0,775,14.6748
27066,3175,56327,55965.82,34,0,0,0,34,6.07514
27067,9342.13,98750,98116.63,94,29,0,0,123,12.5361
27068,1076.88,16794,16686.35,12,0,0,0,12,7.19151
27069,6949.13,101850,90784.02,36,0,2,0,38,4.18576
27070,2326.75,38173,37928.2,24,0,0,1,25,6.5914
27071,1794.63,56651,42641.76,19,0,1,0,20,4.69024
27072,3476.88,51349,51019.69,31,2,1,0,34,6.66409
27073,6479.25,89745,89169.39,69,0,0,0,69,7.73808
27074,2607.25,63224.46,48012.92,20,0,1,0,21,4.37382
27075,1131.38,33885,29996.46,13,0,0,0,13,4.33384
27076,2943.13,121372.87,46550.44,21,0,1,0,22,4.72606
27077,6867.63,87084.63,59239.11,74,0,0,0,74,12.4917
27078,931.25,58004.24,16326.77,4,0,0,0,4,2.44996
27079,2720.38,97014,70401.57,30,0,1,0,31,4.40331
27081,1616.75,18074.06,18074.01,11,0,0,0,11,6.08609
27082,11368,66738.78,66738.9,58,56,12,0,126,18.8795
27083,2348.13,47393.89,43267.88,20,0,0,0,20,4.62237
27085,12077.75,207953.24,180763.25,96,0,1,0,97,5.36614
27089,6220.25,109727.62,84549.39,49,0,0,0,49,5.79543
27090,25096.13,239479.19,205797.13,144,6,8,0,158,7.67746
27091,10376.5,417168.84,125563.77,51,0,4,2,57,4.53953
27094,1790.63,132356,25539.21,15,0,0,0,15,5.87332
27095,9669.75,150250.96,119569.15,76,0,2,0,78,6.52342
27096,2228.88,85193,63499.13,25,0,0,0,25,3.93706
27097,2784.5,33734,33517.7,23,6,1,0,30,8.9505
27098,220,8685,8629.28,3,0,0,0,3,3.47654
27099,5757.5,76831.06,76830.92,53,0,0,1,54,7.02842
27100,35937,342655.22,273444.92,106,148,12,0,266,9.72774
27101,7120,178420.41,138176.45,53,0,0,0,53,3.83568
27102,10084.63,213601.59,149764.55,66,5,1,1,73,4.87432
27103,62189.25,527439.6,475218.09,261,79,44,1,385,8.10154
27104,3725.75,120235,47269.94,35,0,3,0,38,8.03894
27105,31965.25,546549.72,327086.52,156,47,27,1,231,7.06235
27106,3218.38,73167,65951.32,36,0,0,0,36,5.45857
27107,16771,257269.72,214304.12,108,5,8,0,121,5.64618
27108,10577.5,92856.4,85995.51,57,0,4,0,61,7.09339
27109,5346.88,64085.26,64085.29,43,0,0,0,43,6.70981
27110,8141.88,137969.54,118332.12,55,0,0,0,55,4.64793
27111,873.125,12212,12133.72,5,0,1,0,6,4.9449
27112,34149.5,600974.16,328078,154,93,22,0,269,8.19927
27113,712.25,40325,23637.43,7,0,0,0,7,2.9614
27114,4976.5,87218.01,75833.01,37,4,4,0,45,5.93409
27115,2013.13,26437.91,24230.96,12,0,1,1,14,5.77773
27116,22754,228232.37,207624.68,147,91,15,1,254,12.2336
27117,16921,176680.14,157189.45,29,40,11,0,80,5.0894
27118,4257.38,64626.04,64626.02,26,0,1,0,27,4.17788
27119,10671.88,111028.74,111028.93,62,6,7,0,75,6.755
27120,6707,67404.27,63706.12,45,0,1,0,46,7.22066
27123,3738.5,32245.08,32245.11,32,0,2,0,34,10.5442
27124,386.875,7211,7164.75,4,0,0,0,4,5.58289
27125,5831,76183.97,71508.05,44,0,0,0,44,6.15315
27126,16118,295175.19,225791.15,121,1,3,0,125,5.53609
27127,4800.38,44815.67,44815.64,32,0,1,0,33,7.3635
27129,2539.75,72876,53410.18,22,0,2,0,24,4.49353
27130,3090,128387,76888.76,33,0,1,1,35,4.55203
27132,6904.38,69757.8,69757.74,51,0,0,0,51,7.31102
27133,9431,141498.36,134653.18,52,0,2,0,54,4.0103
27134,4487,65381.73,54213.26,27,0,3,0,30,5.5337
27135,4448.13,56579.64,56579.49,36,0,1,0,37,6.53947
27136,4277.38,77832.2,77832.12,13,0,4,0,17,2.18419
27137,235,4148,4121.39,3,0,0,0,3,7.27909
27138,3699.88,127795.65,86602.87,26,0,1,0,27,3.11768
27139,801.25,27324,13506.81,5,0,0,0,5,3.70184
27140,989.75,13256.16,13256.17,9,0,0,0,9,6.78929
27141,757.5,14883,14787.53,9,0,0,0,9,6.08621
27142,2781.88,33071,32858.91,20,3,8,0,31,9.43427
27143,125,2700,2682.67,1,0,0,0,1,3.72762
27144,1457.5,25554,25390.2,10,0,1,0,11,4.33238
27146,3416.75,113936,85231.9,35,0,1,0,36,4.22377
27147,7382.25,91147.85,91148.03,49,0,1,0,50,5.48558
27148,3091.63,132783.19,76846.15,18,0,1,0,19,2.47247
27149,737.75,19248,19124.53,9,0,0,0,9,4.706
27151,7940.13,121862,121080.59,62,13,14,0,89,7.35048
27152,3351.25,17817,17702.72,7,12,2,0,21,11.8626
27153,2788.63,35076,34851.1,22,0,2,0,24,6.88644
27154,3617,41035.16,38951.33,28,0,0,0,28,7.18846
27155,541,4275.53,4275.51,4,0,0,0,4,9.35561
27156,5102.63,195530,100694.99,64,0,1,0,65,6.45514
27157,14739.5,222164.6,208544.28,118,0,4,1,123,5.89803
27158,2903.38,35011.22,35011.29,23,0,0,0,23,6.56931
27161,9065.25,120215.67,115498.9,70,0,2,0,72,6.23383
27162,2252,42767.77,28534.38,18,0,0,0,18,6.30818
27163,1954,29764.84,25886.98,17,0,0,0,17,6.56701
27164,5980.75,108882,93515.45,63,0,0,0,63,6.73685
27165,61650.88,391849.85,391849.55,319,100,23,0,442,11.2798
27167,4909.25,155733,121494.8,52,0,0,0,52,4.28002
27168,1270.25,13352.03,13352.06,9,1,1,0,11,8.23843
27169,9548.75,208643.56,154577.5,80,0,0,0,80,5.1754
27170,7542.13,130171,88581.28,59,15,12,0,86,9.7086
27171,3087,43104.58,43104.77,20,0,1,0,21,4.87185
27173,914.25,25028,18371.46,10,0,0,0,10,5.44323
27174,21257.75,261722.41,261386.53,94,0,7,0,101,3.86401
27175,4559.25,220292,60665.79,48,0,1,0,49,8.07704
27176,1144.88,14180,14089.06,11,0,1,0,12,8.51725
27177,2338,30717.18,24327.56,16,0,0,0,16,6.5769
27179,10714.75,123274.43,117713.57,56,0,4,0,60,5.09712
27180,14758,194545,161452.92,161,15,5,0,181,11.2107
27181,2296.38,53434,42931.85,23,0,1,0,24,5.59026
27182,639,8682.01,8681.97,5,0,0,0,5,5.75906
27183,9106.63,92778,92183.03,94,10,2,1,107,11.6073
27184,171,889.751,889.743,1,0,0,0,1,11.2392
27185,5093,64147.48,64147.46,49,0,1,0,50,7.79454
27187,2764.25,41664.92,35924.43,21,0,0,0,21,5.8456
27188,55482.75,287862.87,278709.85,94,10,8,1,113,4.0544
27189,6622,89394.68,83681.36,52,0,0,1,53,6.33355
27190,1151,21167.03,17986.33,4,0,3,0,7,3.89184
27191,12353.75,190748,179698.64,118,17,2,0,137,7.62388
27192,9842.38,84629.59,81054.66,26,0,15,0,41,5.05832
27193,3298,33206,32993.02,30,3,0,0,33,10.0021
27194,4663.38,53605,53261.28,24,0,0,1,25,4.69384
27196,8597,74842.87,64139.76,47,32,2,0,81,12.6287
27198,28766.75,521150.49,402966.14,207,38,20,0,265,6.57623
27199,2000.13,17732,17618.32,12,19,1,0,32,18.1629
27200,949,10895.26,10895.3,6,0,0,0,6,5.50696
27201,2345.25,22658.08,22658.11,14,0,0,0,14,6.1788
27202,2162.63,28734,28549.75,21,0,0,0,21,7.35558
27203,5385,58113.36,50820.23,17,0,15,0,32,6.29671
27204,2254.38,28369,28187.05,22,1,0,0,23,8.15977
27205,1201.25,19853,19725.7,11,0,0,0,11,5.57648
27206,2764.5,44274,43990.06,23,0,1,0,24,5.45578
27207,5444,156108.54,73785.86,26,0,0,0,26,3.52371
27208,310.25,4450,4421.47,3,0,1,0,4,9.04676
27209,8268.75,146934.54,146934.37,63,0,1,0,64,4.35569
27210,7273,112389.51,77550.72,31,0,3,0,34,4.38423
27212,811,11567.18,11567.12,7,0,0,0,7,6.05164
27213,24738.5,474820,353970.42,250,24,10,0,284,8.02327
27214,2337.38,25345,25182.44,22,5,0,0,27,10.7218
27215,2693.5,31131.26,31131.26,24,0,0,0,24,7.70929
27216,3469,40313.35,40313.17,25,0,1,0,26,6.44951
27217,9806.63,62464.88,62464.89,33,0,2,0,35,5.60315
27218,14753.5,373537,259624.04,138,6,13,1,158,6.08572
27219,7339.88,83525.52,83525.35,56,0,1,0,57,6.82428
27220,734.125,9197,9138.03,7,0,0,0,7,7.66029
27222,1678.88,40217,39959.02,15,0,0,0,15,3.75385
27224,5274.25,81575.95,72017.65,31,0,1,0,32,4.44336
27226,18678.5,185442,184252.82,167,23,22,0,212,11.5059
27227,6705.13,130831.92,94177.18,50,0,0,0,50,5.30914
27228,2485,30215.96,30216.2,18,0,0,0,18,5.95707
27229,225009.63,1220720.87,1138162.17,553,1792,212,9,2566,22.5451
27230,13691.88,94214,93609.69,93,118,10,1,222,23.7155
27231,2887.75,18899.53,18899.56,9,0,1,0,10,5.29113
27232,1759.63,21433,21295.53,19,0,0,0,19,8.92206
27233,11321,303525.51,163939.06,88,0,1,0,89,5.42885
27234,2140.5,19551.94,19551.95,20,1,0,0,21,10.7406
27235,446.25,9116,9057.55,5,0,0,0,5,5.52025
27237,1428.25,56810,24154,10,0,1,0,11,4.55411
27238,13061.5,128451.8,128451.79,77,1,4,1,83,6.46157
27239,2183.75,79621,53724.24,22,0,1,0,23,4.28112
27240,409,3174,3153.63,3,0,1,0,4,12.6838
27241,1416.13,26105.91,26105.81,13,0,0,0,13,4.97973
27242,7478.13,130594.87,113187.1,50,0,4,0,54,4.77086
27243,5023,120325.33,81847.06,35,3,0,0,38,4.64281
27245,1358.25,34107,30780.34,15,0,1,0,16,5.19812
27246,4053.5,49907,49586.91,42,0,3,0,45,9.07498
27247,1280.25,13620,13532.64,11,0,0,0,11,8.1285
27248,1126.13,40616,34083.95,13,0,0,0,13,3.81411
27249,11669.5,144679,143751.09,99,2,1,0,102,7.0956
27251,2251.25,37546,37305.12,29,0,0,0,29,7.77373
27252,1872.25,110464,27543.2,18,0,0,0,18,6.53519
27254,6733.88,85371.38,85371.28,34,0,7,1,42,4.91969
27256,4346.63,49159.94,48790.58,41,0,0,0,41,8.40326
27258,8496,180131.67,140301.75,42,0,2,0,44,3.1361
27259,808.375,13056,12972.31,9,0,0,0,9,6.93786
27260,8623.75,256619.2,160047.18,72,0,0,0,72,4.49867
27261,4260.13,68864.6,48485.52,16,0,2,0,18,3.71245
27263,4749.75,105618.02,91272.55,31,2,5,0,38,4.16335
27266,3245.38,57386,57018.01,36,0,0,0,36,6.3138
27267,1225.5,40623,31087.42,12,0,0,0,12,3.86008
27268,14892.38,61979,61581.48,23,0,1,0,24,3.89728
27269,2157.5,57786,51024.6,19,0,0,0,19,3.72369
27270,3859.25,50907,50580.51,39,0,1,0,40,7.90818
27271,4937.25,39828.14,39828.39,23,0,1,0,24,6.02585
27273,1541.75,20070,20070.01,12,0,1,0,13,6.47733
27275,20860.76,143629,142707.94,121,404,15,0,540,37.8395
27276,947.625,11679,11604.11,10,0,0,0,10,8.61763
27277,3403.75,38449.18,38408.26,30,0,0,0,30,7.81082
27278,10400.5,164198.07,120434.03,57,3,7,1,68,5.64624
27279,21684.63,130054.73,130054.81,112,22,14,0,148,11.3798
27280,4272.38,36430.12,36430.08,34,0,1,0,35,9.60745
27281,1587,35141,35141.06,11,0,0,0,11,3.13024
27282,3686,42664.62,38487.54,25,0,0,0,25,6.49561
27284,58436.5,319347.43,298657.79,191,640,39,0,870,29.1303
27285,1311,14199.21,14199.2,8,3,0,0,11,7.74692
27286,3272.13,130205,85987.92,23,2,1,0,26,3.02368
27287,4572,62296.22,62296.3,33,0,1,0,34,5.45779
27288,5400,113671,76143.62,58,2,0,0,60,7.87985
27289,620.625,35665,6566.61,3,0,0,0,3,4.56857
27290,6203.5,144053,131075.98,65,0,3,0,68,5.18783
27291,553.875,19398,10728.57,4,0,0,1,5,4.66045
27294,6511.13,97149,96525.98,60,0,0,0,60,6.21594
27295,2357.13,107433,51003.83,22,0,1,0,23,4.50946
27297,1588.75,57476,22411.41,15,0,1,0,16,7.13922
27298,2176.38,25636.16,23545.92,18,0,1,0,19,8.06934
27299,18428.5,111502.35,89535.17,128,35,14,0,177,19.7688
27300,2029.25,32191,27652.53,19,0,1,0,20,7.23261
27301,9350.88,120243.15,99136.2,63,0,3,0,66,6.65751
27302,8947,139923.94,139924,63,0,2,0,65,4.64538
27304,198.75,2140,2126.26,1,0,0,0,1,4.70309
27306,119030,611344.93,587760.07,143,13,103,0,259,4.40656
27307,3941.75,68131,60055.84,37,0,0,0,37,6.16093
27309,2894.63,48881,48567.52,31,0,0,0,31,6.38287
27310,1175.63,13568,13481.03,10,7,1,0,18,13.3521
27311,7542.5,107815.74,92551.43,56,3,1,0,60,6.48288
27312,1869,32252.24,25718.88,10,0,1,0,11,4.27701
27313,4542.13,52117.18,49561.71,36,0,0,0,36,7.26367
27315,834.625,34505,23327.93,5,0,0,0,5,2.14335
27316,8337.25,209284.35,146768.6,51,0,2,0,53,3.61113
27317,4999.5,102893.82,79088.33,37,0,0,0,37,4.67831
27318,2329,23123.9,23123.95,15,4,1,0,20,8.64904
27319,2400,41040.39,36349.47,19,0,1,0,20,5.50214
27320,1807,19395.26,19395.24,13,0,0,0,13,6.70267
27321,2756.63,28681.52,17347.18,8,0,1,0,9,5.18816
27322,5741.13,62610.76,60402.47,36,1,4,0,41,6.7878
27323,2296,115450,49099.13,25,0,2,0,27,5.49908
27324,1348.38,24485,24327.99,12,0,1,0,13,5.34364
27325,2332.75,47742,47117.83,25,0,0,0,25,5.30585
27326,2350,46430.52,46430.51,13,0,1,0,14,3.01526
27327,1975,32707.31,32707.37,13,0,1,0,14,4.28038
27329,2395.25,35586,35357.77,21,0,2,0,23,6.50493
27331,1993.25,24604,24446.19,19,0,0,0,19,7.77217
27332,13223.88,133774.31,132013.76,33,8,15,0,56,4.24198
27333,3055.63,53757,53412.27,30,0,0,0,30,5.61669
27334,823,25897,20832.51,10,0,0,0,10,4.80019
27335,7628.63,108222,107527.87,39,1,3,0,43,3.99896
27336,1804.63,39006.81,32166.42,17,0,0,0,17,5.28501
27337,1777.38,33049,32837.09,17,0,0,0,17,5.17707
27338,4346.25,84836,64494.79,40,0,1,0,41,6.3571
27339,4094.25,50460.36,45250.3,30,0,1,1,32,7.07178
27340,6126.75,115635.36,101948.98,44,0,0,0,44,4.31588
27341,413.75,16553,9635.75,4,0,0,0,4,4.15121
27342,999.125,30227.57,19869.38,11,0,0,0,11,5.53616
27343,5261.88,97302.73,74868.32,39,3,2,0,44,5.87699
27345,983.375,46534,31071.01,8,0,0,0,8,2.57475
27346,1064.63,30079,14117.9,12,0,0,0,12,8.49985
27347,6660.75,41956.49,41956.58,54,0,0,0,54,12.8704
27348,10874,77986.06,77986.08,74,55,4,0,133,17.0543
27349,8564,145912.9,138188.68,61,0,2,0,63,4.55898
27350,3035,58611,47696.2,33,0,2,1,36,7.54777
27351,5944.38,43714.59,43714.49,52,9,0,0,61,13.9542
27353,5370.38,59172.91,59172.89,40,0,0,0,40,6.75985
27354,2520.75,30443.34,30443.3,17,0,1,0,18,5.91263
27355,5071.13,42200,41929.36,39,15,3,0,57,13.5943
27358,2489,48574.6,48574.69,17,0,1,0,18,3.70563
27359,1246.75,65850,26417.81,15,0,0,0,15,5.67799
27360,1773.13,25419.12,25419.04,13,0,0,0,13,5.11428
27361,5162,152946.81,101426.91,37,0,0,0,37,3.64795
27363,1848,49709.27,30356.99,14,0,0,0,14,4.61179
27364,1094.38,14002,13912.2,4,0,4,0,8,5.75035
27365,7898,52126.83,52126.97,53,19,1,0,73,14.0043
27366,1715.5,19825,19697.81,16,0,0,0,16,8.12273
27367,9675.63,728745,164327.47,84,0,7,0,91,5.53772
27368,1361.38,16956,16847.29,13,0,0,0,13,7.71638
27369,714,14053,10661.22,6,0,0,0,6,5.62787
27370,1442,32217,21684.1,13,3,0,0,16,7.37868
27371,886.625,29155,18448.94,8,0,0,0,8,4.33629
27372,4523.38,70325,69873.99,46,0,1,0,47,6.72639
27373,502.5,37087,10929.47,6,0,0,0,6,5.48974
27374,2454.63,52834,36405.08,24,0,1,0,25,6.86717
27375,91006.25,457520.88,448579.91,359,469,33,3,864,19.2608
27376,1126.88,15530,15430.43,10,0,0,0,10,6.4807
27377,1804,17990,17874.62,15,10,5,0,30,16.7836
27378,4079.63,98955,63762.52,44,0,6,0,50,7.8416
27379,766.875,11741,11665.74,9,0,0,0,9,7.7149
27380,2759.25,215416.42,40731.61,18,0,1,1,20,4.91019
27381,1138.5,25265.2,23844.03,9,0,1,0,10,4.19392
27382,2594.75,28073.47,28073.53,16,0,0,0,16,5.69932
27383,1451.88,22943.48,19337.13,13,0,0,0,13,6.72282
27384,4007,98886.7,53985,32,0,1,0,33,6.11281
27385,29681.5,435573.65,266835.56,153,50,9,0,212,7.94497
27386,5210.25,28281.12,28281.36,61,20,0,0,81,28.6408
27388,2828.88,49992.26,47325.52,24,0,1,0,25,5.28256
27389,4781.25,71086.85,71086.76,39,0,0,0,39,5.48625
27390,8000,134764,133899.73,78,0,1,0,79,5.89994
27391,8986.25,124932,123772.23,75,4,4,2,85,6.86745
27392,1418.75,26746,26574.46,11,0,0,0,11,4.13931
27393,9425.25,307378.55,178326.45,73,2,1,0,76,4.26185
27394,2277.75,20863.04,20862.98,18,0,0,0,18,8.62772
27395,200.625,15085,2835.69,1,0,1,0,2,7.05295
27396,2863.13,53933,53587.16,30,0,3,0,33,6.15819
27397,6885.5,55247.29,55247.36,66,0,1,0,67,12.1273
27398,11252.13,142383,126157.74,95,0,14,0,109,8.63998
27399,601,8250.02,8249.99,2,0,1,0,3,3.63637
27400,1789,28498.01,25044.93,15,0,0,0,15,5.98924
27401,132,1928.83,1928.84,1,0,0,0,1,5.18447
27402,850.625,15033,14936.62,9,0,0,0,9,6.02546
27403,167.5,1849.84,1849.85,2,0,0,0,2,10.8117
27404,175.625,7900,7849.34,1,0,0,0,1,1.27399
27405,426.375,8881,8824.05,4,0,0,0,4,4.53307
27406,2000.88,17881.29,17881.28,15,0,1,0,16,8.9479
27407,1700.63,20917,20782.86,17,0,0,0,17,8.17982
27408,1591.63,27867,23740.47,15,0,0,0,15,6.31832
27410,22117.63,108542.35,108542.38,57,0,2,0,59,5.43566
27411,1373.25,18896,18774.81,14,0,0,0,14,7.4568
27412,11311.5,180477.81,120640.77,67,2,1,0,70,5.80235
27413,1447.75,44477,23028.45,15,1,3,0,19,8.25066
