"insee_2017","bati","parc","cons","mais","app","pro","div","loc","dens"
"61055",3314,79021,56360,13,3,2,0,18,3.19376
"61056",1045,146671,16550,6,0,1,0,7,4.22963
"61060",1209,23379,17268,9,0,0,0,9,5.21185
"61061",13771,290702,152682,64,3,9,0,76,4.97766
"61063",12018,110806,110806,67,0,6,0,73,6.58807
"61064",423,67228,3952,3,0,0,0,3,7.59206
"61066",629,7841,7841,5,0,0,0,5,6.3771
"61067",2147,56749,43047,12,0,0,0,12,2.78768
"61068",476,11624,11549,6,0,0,0,6,5.19505
"61069",754,11408,11408,3,0,1,0,4,3.50618
"61070",39451,351691,253288,40,3,11,0,54,2.13196
"61071",933,140677,20931,7,0,4,0,11,5.25526
"61072",729,39147,23028,7,0,0,0,7,3.03973
"61074",3432,85765,35878,20,3,10,0,33,9.19773
"61075",14595,346667,171027,72,5,6,0,83,4.85305
"61076",1336,202154,34105,7,0,0,0,7,2.05249
"61077",30493,199818,155766,55,0,28,0,83,5.32849
"61078",6587,135047,91023,35,2,5,0,42,4.6142
"61079",7251,67948,49867,35,2,4,0,41,8.22179
"61080",100,390,387,0,0,1,0,1,25.8065
"61081",11402,320881,147473,71,0,5,0,76,5.1535
"61082",253,3798,3774,3,0,0,0,3,7.94988
"61084",69,2927,2927,1,0,0,0,1,3.41658
"61085",277,11551,11477,2,0,1,0,3,2.61394
"61086",1294,73585,36664,13,0,0,0,13,3.5457
"61087",725,16433,12285,5,0,0,0,5,4.07012
"61089",252,6514,6472,3,0,0,0,3,4.63519
"61091",6745,284417,101005,22,2,5,0,29,2.87114
"61092",5934,75465,73695,43,0,4,1,48,6.51332
"61093",8971,106399,98844,59,0,2,0,61,6.17134
"61094",3308,31597,31597,26,0,0,0,26,8.22869
"61095",6460,94317,82109,41,0,0,0,41,4.99336
"61096",24678,348873,236115,123,4,11,2,140,5.92932
"61097",11995,73539,73539,8,0,8,0,16,2.17571
"61098",5841,78514,57396,39,0,2,0,41,7.14339
"61099",734,11767,9998,4,0,2,0,6,6.00149
"61100",2780,52846,49566,16,0,1,0,17,3.42975
"61101",1910,31899,31694,20,0,0,0,20,6.31026
"61102",6570,84190,77042,32,0,0,1,33,4.28336
"61103",2896,88078,46432,6,0,1,0,7,1.50758
"61104",162,1558,1558,1,0,1,0,2,12.838
"61105",504,6483,6483,4,0,0,0,4,6.16999
"61107",2898,63959,41421,14,0,1,0,15,3.62132
"61108",1331,91942,28342,7,0,2,0,9,3.17546
"61111",1848,30518,30518,13,0,1,0,14,4.58749
"61114",1660,24933,18650,11,0,1,0,12,6.43437
"61116",12364,168677,155666,77,4,5,0,86,5.52465
"61117",53975,551313,236646,171,1,84,0,256,10.8178
"61118",740,12446,12446,6,0,0,0,6,4.8207
"61120",167,5602,5566,2,0,0,0,2,3.59319
"61121",1116,6825,6825,6,0,2,0,8,11.7219
"61122",884,30290,27441,2,0,1,0,3,1.09326
"61123",1491,31792,31588,14,0,0,0,14,4.43205
"61124",3718,85003,62872,26,4,1,0,31,4.93064
"61126",5021,76977,57020,24,0,1,1,26,4.55979
"61129",4845,122256,58920,22,0,3,0,25,4.24303
"61130",3578,274747,50164,23,1,0,0,24,4.78432
"61133",3471,62224,52257,29,0,4,0,33,6.31498
"61137",1111,18695,18695,7,0,0,0,7,3.74428
"61138",3827,122477,60255,10,0,2,0,12,1.99155
"61139",2829,105881,55154,26,0,0,1,27,4.89538
"61140",16002,131979,97906,35,2,2,0,39,3.98343
"61141",4183,58218,39072,29,0,1,0,30,7.67813
"61142",557,62221,15441,2,0,1,0,3,1.94292
"61143",20107,115461,107398,47,6,27,1,81,7.54203
"61145",30688,344681,273152,159,22,20,2,203,7.43177
"61146",3800,46827,34210,29,0,0,0,29,8.47711
"61148",3132,76845,42499,25,1,2,0,28,6.58844
"61149",1500,28865,21249,12,0,0,0,12,5.64744
"61150",6090,79294,69924,18,0,8,0,26,3.7183
"61151",3704,74475,59517,21,0,2,0,23,3.86447
"61152",227,14812,6830,2,0,0,0,2,2.92829
"61153",9670,177334,119378,83,8,7,1,99,8.29299
"61156",2393,169968,51315,32,0,1,0,33,6.4309
"61158",168,1968,1968,0,0,1,0,1,5.08225
"61159",0,753,748,0,0,1,0,1,13.3659
"61160",991,17137,17138,2,0,1,0,3,1.75055
"61162",715,27123,13514,5,0,0,0,5,3.69994
"61163",14213,125935,122245,44,4,11,1,60,4.90819
"61164",2119,33316,30769,14,0,2,0,16,5.2
"61165",6919,182902,83312,49,0,4,0,53,6.36165
"61166",517,9124,9065,5,0,0,0,5,5.51543
"61167",23682,516421,323399,146,25,9,0,180,5.56587
"61168",33066,357704,276570,104,16,26,0,146,5.27895
"61169",107621,747587,565949,265,261,120,5,651,11.5028
"61170",686,29204,14735,6,0,0,0,6,4.07197
"61171",367,4824,4793,2,0,0,0,2,4.1727
"61172",1047,33855,29085,5,0,0,0,5,1.7191
"61173",7335,332597,60886,3,0,6,1,10,1.64242
"61176",790,58180,14106,7,0,0,0,7,4.96244
"61178",238,10136,4364,1,0,0,0,1,2.29158
"61180",152,3620,3001,1,0,0,0,1,3.33263
"61181",12128,64787,64787,51,26,4,1,82,12.6569
"61182",3740,94714,58716,22,4,2,0,28,4.76872
"61187",1005,41615,21813,8,0,0,0,8,3.66762
"61188",81,1496,1486,1,0,0,0,1,6.72764
"61189",2538,64398,50444,19,0,1,0,20,3.96482
"61192",510,12888,10646,4,0,0,0,4,3.75737
"61193",1896,168630,34123,13,0,0,0,13,3.80976
"61194",5686,100815,59014,29,0,2,0,31,5.25296
"61195",1399,31021,13763,7,0,1,0,8,5.81286
"61196",14009,493906,147430,54,1,9,0,64,4.34103
"61197",536,10811,10811,3,0,0,0,3,2.77497
"61198",355,34296,11652,3,0,0,0,3,2.57475
"61199",1703,39180,35027,8,0,1,0,9,2.56944
"61202",7377,264322,102674,37,0,4,0,41,3.99324
"61203",8816,420436,105993,53,2,3,0,58,5.47203
"61206",1156,50072,19301,12,0,0,0,12,6.21716
"61207",6007,54215,54215,18,0,7,0,25,4.61125
"61208",7752,141100,109128,47,0,4,0,51,4.67343
"61209",1260,40804,16393,6,0,3,1,10,6.10013
"61210",1719,51728,48163,15,0,1,1,17,3.52969
"61211",20047,343129,244254,109,0,12,1,122,4.99479
"61212",783,13309,11972,7,0,0,0,7,5.84691
"61213",1649,82913,37945,9,0,0,0,9,2.37186
"61214",49098,331412,275944,172,208,61,0,441,15.9815
"61215",1360,15914,15914,10,0,0,0,10,6.28379
"61216",1830,206676,38690,15,0,0,0,15,3.87694
"61218",12088,103736,94755,55,0,14,0,69,7.2819
"61219",1064,21030,21030,5,0,1,1,7,3.32854
"61221",2150,56252,34226,19,0,0,0,19,5.5514
"61222",10486,128098,114005,33,1,6,1,41,3.59632
"61224",5073,98212,70000,31,0,0,0,31,4.42856
"61225",195,366,364,1,0,0,0,1,27.4988
"61227",1084,64345,20723,8,0,0,0,8,3.86046
"61228",1059,44794,14897,7,0,0,0,7,4.69891
"61229",593,10464,10464,5,0,0,0,5,4.77828
"61230",28144,758195,348102,141,9,27,0,177,5.08471
"61231",831,12431,12431,4,0,1,0,5,4.02233
"61232",9809,132355,113483,53,3,3,0,59,5.19903
"61233",2293,127275,34308,17,0,0,0,17,4.95516
"61234",14485,115386,98909,81,0,6,1,88,8.89704
"61237",1193,47986,22508,10,0,1,0,11,4.88721
"61238",79,877,871,1,0,0,0,1,11.4761
"61240",2072,34029,18880,9,0,1,0,10,5.29672
"61241",2659,47793,38047,26,0,0,0,26,6.83358
"61242",1078,33351,25163,11,0,0,0,11,4.37157
"61243",16535,232838,197220,81,0,4,1,86,4.36061
"61244",896,50327,33111,9,0,0,0,9,2.71817
"61248",7526,59882,45315,21,0,6,0,27,5.95827
"61251",480,14374,14374,3,0,0,0,3,2.08706
"61252",279,6006,6006,2,0,0,0,2,3.33003
"61255",1017,14461,14461,4,3,3,0,10,6.91493
"61256",444,7685,7685,3,0,0,0,3,3.90362
"61257",572,6225,6225,4,0,0,0,4,6.42611
"61258",5122,25190,25190,16,11,6,0,33,13.1004
"61259",191,20697,6576,2,0,0,0,2,3.04137
"61260",5426,134179,98442,43,0,1,0,44,4.46965
"61261",947,101922,12451,4,0,0,0,4,3.2126
"61262",607,24027,13918,7,0,0,0,7,5.0294
"61263",1357,22858,22858,7,0,1,0,8,3.49982
"61264",90,1700,1689,1,0,0,0,1,5.92032
"61265",764,22767,22767,6,0,0,0,6,2.63539
"61266",524,7153,7107,4,0,0,0,4,5.62815
"61267",1588,32275,27834,14,0,0,0,14,5.02981
"61268",918,15990,9170,4,0,0,0,4,4.36223
"61269",4037,56555,56555,27,0,1,0,28,4.95098
"61271",401,19768,8174,4,0,0,0,4,4.89342
"61273",64,11280,2478,1,0,0,0,1,4.03515
"61274",1206,25558,25394,12,0,0,0,12,4.72551
"61275",7180,141603,80200,31,9,20,0,60,7.48132
"61276",280,6561,2640,2,0,0,0,2,7.57587
"61277",2202,154390,39329,14,1,1,0,16,4.06826
"61278",19734,226330,199892,129,1,4,0,134,6.70362
"61279",3885,31451,31451,30,0,0,0,30,9.53863
"61281",1569,43695,36691,13,0,0,0,13,3.54309
"61283",1053,30231,21012,9,0,1,0,10,4.7591
"61284",611,21374,12923,5,0,0,0,5,3.86918
"61285",3452,70407,65678,34,0,0,0,34,5.17677
"61286",339,4486,4486,0,0,1,0,1,2.22929
"61287",4882,65981,62263,26,1,2,0,29,4.65764
"61288",4621,110371,78708,44,0,1,0,45,5.7173
"61289",286,32013,8685,2,0,1,0,3,3.45425
"61290",335,14823,4533,2,0,0,0,2,4.41205
"61291",100,8515,921,0,0,1,0,1,10.8571
"61292",6943,253653,142701,29,3,7,0,39,2.73299
"61293",28803,148406,146778,135,32,28,2,197,13.4217
"61294",6388,75860,62208,52,0,5,1,58,9.32354
"61295",1064,19113,19113,8,0,0,0,8,4.1857
"61297",4762,155653,42221,18,0,3,1,22,5.21072
"61298",1056,21410,15979,9,0,0,0,9,5.63235
"61299",1445,53116,35258,15,0,0,0,15,4.2543
"61300",2020,58499,27296,12,2,2,0,16,5.86165
"61301",1725,68244,24510,11,0,0,1,12,4.8959
"61302",354,21628,9467,3,0,0,0,3,3.16894
"61303",5045,82800,65229,42,0,1,1,44,6.74545
"61304",3349,70858,45664,22,0,0,0,22,4.81782
"61307",930,26230,22205,7,0,0,0,7,3.15248
"61308",465,5459,5459,3,0,0,0,3,5.49562
"61309",11139,304102,229273,112,0,6,1,119,5.19032
"61310",3209,60690,37481,19,0,2,0,21,5.60288
"61311",416,27703,5840,4,0,0,0,4,6.84896
"61314",5487,230347,56109,30,0,1,0,31,5.52496
"61316",764,84366,13121,6,0,1,0,7,5.33483
"61317",781,49956,12085,4,0,0,0,4,3.3099
"61319",676,14012,13922,6,0,0,0,6,4.30968
"61321",2210,21209,21209,18,0,0,0,18,8.48699
"61322",738,13972,13972,6,0,0,0,6,4.29432
"61323",779,29196,16688,8,0,0,0,8,4.79378
"61324",7789,120349,79962,41,7,5,0,53,6.62811
"61326",1265,11358,11358,10,0,4,0,14,12.3262
"61327",1874,49466,13588,2,3,0,0,5,3.6798
"61328",403,31624,10940,4,0,3,0,7,6.39832
"61329",7310,275889,66046,45,0,2,0,47,7.11621
"61330",166,8024,2980,1,0,0,0,1,3.35606
"61331",723,29750,18190,7,0,0,0,7,3.84835
"61332",1645,31147,31147,10,0,1,1,12,3.85272
"61333",271,5829,5792,1,0,0,1,2,3.45327
"61336",1953,44270,17605,1,0,3,0,4,2.27208
"61339",18042,329415,230836,84,2,8,0,94,4.07216
"61341",19613,239332,195070,78,0,7,1,86,4.40867
"61342",6012,80660,52999,47,0,0,0,47,8.86813
"61344",7862,72525,69742,54,6,3,0,63,9.03332
"61345",14603,194770,170633,70,1,12,0,83,4.86424
"61346",575,56920,16456,6,0,0,0,6,3.6462
"61347",494,15101,15101,4,0,0,0,4,2.64885
"61348",2405,55390,34962,15,0,0,0,15,4.29037
"61349",474,9716,5788,3,0,0,0,3,5.18295
"61350",792,10011,9222,3,0,0,0,3,3.2531
"61351",1436,156961,35205,11,0,0,0,11,3.12456
"61352",1174,35367,10150,0,0,1,0,1,0.985245
"61357",271,46137,3494,4,0,0,0,4,11.4467
"61358",1086,26297,12850,6,0,0,0,6,4.66915
"61360",43,26080,2136,0,0,0,0,0,0
"61361",1030,37209,31187,6,0,0,0,6,1.9239
"61362",7034,103563,86676,27,1,3,0,31,3.57654
"61363",472,13298,8609,3,0,0,0,3,3.4847
"61365",3049,124248,34655,18,0,2,0,20,5.77116
"61366",105,22013,6367,2,0,0,0,2,3.14135
"61367",326,2985,2985,1,0,1,1,3,10.0498
"61369",10835,365109,140941,68,6,3,1,78,5.53425
"61370",1344,36923,26995,5,1,1,0,7,2.59304
"61371",179,2957,2938,2,0,0,0,2,6.80727
"61372",72,73,73,1,0,0,0,1,136.987
"61373",1839,39016,26703,12,0,1,0,13,4.86831
"61374",321,7874,7824,3,0,0,0,3,3.8346
"61375",10047,231964,129131,67,0,1,0,68,5.26598
"61376",7782,122427,119208,47,2,1,0,50,4.19433
"61379",587,18799,16879,5,0,2,0,7,4.14715
"61382",6451,80167,65246,38,6,2,0,46,7.05022
"61383",513,8277,8277,3,0,0,0,3,3.62452
"61384",843,106276,21165,6,0,0,0,6,2.83493
"61385",4038,199340,74426,28,0,0,0,28,3.76212
"61386",3103,176655,40605,27,0,0,1,28,6.89564
"61387",4594,76531,34994,21,0,4,0,25,7.14404
"61388",683,12519,12519,3,0,0,0,3,2.39634
"61389",3445,197552,33257,17,0,1,1,19,5.71314
"61390",348,3898,3898,3,0,0,0,3,7.69652
"61391",28798,270160,177283,155,87,11,0,253,14.271
"61392",534,22677,17037,5,0,0,0,5,2.93478
"61393",727,28419,16780,5,0,0,0,5,2.97966
"61394",2881,66825,54888,19,0,2,0,21,3.82595
"61395",874,37549,29815,7,0,0,0,7,2.34778
"61396",1287,4328,4328,1,0,2,0,3,6.93094
"61397",32666,296444,276800,196,37,25,0,258,9.32079
"61399",111,6000,3348,1,0,0,0,1,2.98651
"61400",2783,51912,24752,22,0,2,1,25,10.1004
"61401",1567,49682,31824,8,0,0,0,8,2.51385
"61402",2069,76894,40541,11,0,1,0,12,2.95994
"61403",1764,83757,25506,10,0,0,0,10,3.92061
"61404",11897,94764,80402,47,0,11,0,58,7.21372
"61405",1759,25950,17789,13,0,1,0,14,7.87009
"61406",1073,17450,17450,7,0,0,0,7,4.01145
"61407",4777,70585,70585,31,0,3,0,34,4.8169
"61408",1584,38440,31691,11,0,0,0,11,3.47097
"61411",1194,38660,23549,7,0,1,0,8,3.39714
"61412",4846,62974,58751,19,9,6,0,34,5.78713
"61413",206,3770,3746,2,0,0,0,2,5.33928
"61414",18569,162453,162453,44,5,12,0,61,3.75493
"61415",4326,176035,68127,18,0,3,1,22,3.22925
"61418",1504,32202,19532,10,0,0,0,10,5.11968
"61419",1057,13677,12068,6,0,0,0,6,4.97178
"61420",242,5242,5208,2,0,0,0,2,3.83996
"61421",4523,359974,64150,24,0,1,1,26,4.05303
"61422",7637,192934,87558,30,4,5,2,41,4.6826
"61423",6047,87363,72678,47,2,0,0,49,6.74211
"61424",1647,167021,22904,13,0,2,0,15,6.54903
"61425",612,13182,8660,3,0,0,0,3,3.46418
"61426",2300,31609,31609,11,0,1,0,12,3.79643
"61427",417,75414,8845,5,0,0,0,5,5.65297
"61429",4254,88522,45780,30,6,1,0,37,8.08206
"61432",1220,41055,30428,8,0,1,0,9,2.95784
"61433",1549,52912,29570,10,0,0,0,10,3.38177
"61435",2137,117906,53986,13,0,0,0,13,2.40801
"61436",1479,36906,36906,13,0,0,0,13,3.52247
"61438",997,162559,24733,6,0,1,0,7,2.83026
"61439",1033,15797,15797,0,0,1,0,1,0.633014
"61440",24983,164108,141086,51,0,14,0,65,4.60713
"61442",1545,27502,27502,10,0,0,0,10,3.63615
"61443",6233,99307,87926,38,4,9,0,51,5.80031
"61444",1649,48467,30541,4,0,2,0,6,1.96457
"61445",3262,62239,49062,31,0,1,0,32,6.52232
"61446",402,114022,6644,3,0,0,0,3,4.51512
"61447",15409,160598,135455,68,76,12,0,156,11.5168
"61448",2827,61347,55817,23,0,1,0,24,4.29979
"61450",1002,231116,16874,3,0,0,0,3,1.77791
"61451",3234,115555,63213,27,0,0,0,27,4.27124
"61452",1696,121916,28725,9,0,0,0,9,3.13311
"61453",838,19177,12358,6,0,2,0,8,6.47342
"61454",3160,95112,46460,17,0,4,0,21,4.51997
"61456",46552,299201,273805,102,7,29,1,139,5.0766
"61457",23905,147868,127229,29,2,4,1,36,2.82954
"61459",3794,139882,63564,18,0,3,0,21,3.30375
"61460",3751,113822,68552,25,11,10,0,46,6.71028
"61461",1013,104273,12516,2,0,2,1,5,3.99497
"61462",38682,294596,271503,68,0,8,1,77,2.83607
"61463",22773,525091,253840,138,0,8,2,148,5.83044
"61464",33796,449593,228101,72,138,40,5,255,11.1792
"61466",13196,105493,102908,92,1,2,0,95,9.23157
"61467",2808,117693,46978,15,0,2,0,17,3.61872
"61468",741,13248,7353,3,0,1,0,4,5.43987
"61472",1477,17742,17742,8,0,1,0,9,5.07261
"61473",1978,33180,32967,19,0,2,0,21,6.36997
"61474",20595,541028,321637,169,0,7,1,177,5.50309
"61475",4752,130147,63549,35,0,1,0,36,5.66496
"61476",1688,28615,25649,14,0,0,0,14,5.45831
"61479",562,13911,11194,4,0,1,0,5,4.46678
"61480",1606,34363,34363,7,0,2,0,9,2.6191
"61481",245,4500,4471,2,0,0,0,2,4.47313
"61482",4244,50994,50994,31,0,0,0,31,6.07909
"61483",17754,366620,188420,77,99,13,0,189,10.0308
"61484",36852,435034,227944,90,2,11,1,104,4.56253
"61485",847,30026,21646,9,0,0,0,9,4.15776
"61486",21549,485898,389625,158,12,17,1,188,4.82515
"61487",2613,44358,35845,15,0,1,0,16,4.46367
"61488",246,3235,3235,2,0,0,0,2,6.18331
"61490",1459,29033,28847,11,0,1,1,13,4.50656
"61491",13960,336093,229207,150,18,10,0,178,7.76592
"61492",460,27778,11663,3,0,1,0,4,3.42973
"61493",2826,415063,50371,1,0,13,0,14,2.77938
"61494",9172,44732,44732,40,0,4,0,44,9.83642
"61497",30523,414840,193375,83,22,34,0,139,7.18809
"61498",507,3156,3156,3,0,0,0,3,9.50689
"61499",986,123133,11319,7,0,0,0,7,6.18441
"61500",91,3119,3099,1,0,0,0,1,3.22685
"61501",749,15219,15121,7,0,0,0,7,4.6292
"61502",391,12783,6173,2,0,0,0,2,3.23972
"61503",391,97504,13179,4,0,1,0,5,3.79393
"61505",741,17441,10192,4,0,1,0,5,4.90571
"61507",2097,40159,31043,15,0,0,0,15,4.83197
"61508",16889,208404,132413,54,36,13,0,103,7.77869
"61510",3127,53407,40810,16,0,1,0,17,4.16566
"61512",526,7745,7745,0,0,2,0,2,2.58243
"76001",11409,124437,105308,97,2,3,0,102,9.68592
"76002",4798,124483,122249,50,0,4,0,54,4.41723
"76004",3496,41426,41426,21,1,2,0,24,5.79341
"76005",14758,87563,84006,106,172,5,1,284,33.8071
"76006",1494,20800,20800,13,0,0,0,13,6.24992
"76007",3375,37075,37075,22,0,0,0,22,5.93394
"76008",3767,30646,30646,29,0,4,0,33,10.768
"76009",2518,31947,31947,23,0,0,0,23,7.19936
"76010",2523,35299,35299,21,0,0,0,21,5.94914
"76011",1197,17545,17545,8,0,1,1,10,5.69967
"76012",1036,18253,18253,6,0,0,0,6,3.28715
"76013",10235,145278,138527,67,7,1,0,75,5.41412
"76014",9186,104519,92701,52,4,4,0,60,6.47244
"76015",3421,59051,39284,22,0,0,0,22,5.60024
"76016",717,13123,13123,6,0,0,0,6,4.57203
"76017",6344,89194,81549,22,0,2,0,24,2.943
"76018",10869,158467,151614,78,1,6,0,85,5.60635
"76019",2641,54077,39687,18,0,1,0,19,4.78749
"76020",11528,155747,103242,86,0,4,0,90,8.71737
"76021",5345,62914,62914,47,0,0,0,47,7.47052
"76022",755,19802,11972,4,0,0,0,4,3.34111
"76023",1746,32038,32038,16,0,0,0,16,4.99409
"76024",864,15668,15668,6,0,0,0,6,3.82944
"76025",1787,9853,9853,8,0,1,0,9,9.13472
"76026",42272,186230,167985,32,46,18,3,99,5.89338
"76028",1488,28044,26128,10,0,0,0,10,3.82724
"76029",714,13844,11333,6,0,0,0,6,5.29449
"76030",4019,46877,46878,27,0,2,0,29,6.18633
"76032",1746,36249,22562,10,0,0,0,10,4.43215
"76033",3680,44556,44556,32,0,0,0,32,7.18203
"76034",17189,147114,147114,98,21,14,0,133,9.0406
"76035",13354,61494,61494,12,16,10,1,39,6.34208
"76036",5393,67284,67284,43,0,2,0,45,6.68803
"76038",3076,51101,41368,23,0,0,0,23,5.55982
"76039",8814,88146,62357,44,0,1,0,45,7.21645
"76040",1348,24225,24225,11,0,1,0,12,4.95356
"76041",4033,56941,56941,25,0,3,0,28,4.91736
"76042",248,3702,3702,2,0,0,0,2,5.4027
"76043",8968,127186,83407,80,0,2,0,82,9.83131
"76045",2917,80499,60555,26,5,0,0,31,5.11932
"76046",4137,47659,47659,37,0,0,0,37,7.76352
"76047",1197,12621,12621,4,0,0,0,4,3.16928
"76048",1438,31980,22023,8,0,0,0,8,3.63262
"76049",1042,14969,14969,9,0,0,0,9,6.0123
"76050",6887,97712,88321,69,0,2,0,71,8.03883
"76051",8282,93657,82899,45,9,7,0,61,7.35836
"76052",1517,17625,17625,11,0,0,0,11,6.24117
"76053",224,3021,3021,2,0,0,0,2,6.62128
"76054",1246,204311,18639,11,0,0,0,11,5.90149
"76055",1319,16662,16662,13,0,0,0,13,7.8021
"76056",4198,87099,49127,39,1,0,0,40,8.14213
"76057",118912,558093,547212,268,131,54,0,453,8.27833
"76058",999,10624,10624,9,0,0,0,9,8.47156
"76059",4781,62974,56353,31,0,0,0,31,5.50104
"76060",3708,56131,56131,31,0,0,0,31,5.52283
"76062",2020,37496,35512,15,0,0,0,15,4.22391
"76063",4295,67284,65663,35,0,0,0,35,5.33028
"76064",5320,48497,48497,36,0,0,0,36,7.42317
"76065",2265,29816,29816,23,0,0,0,23,7.71386
"76066",2131,12440,12439,8,0,1,0,9,7.23504
"76067",5114,81928,81928,39,9,0,0,48,5.8588
"76068",3964,83451,48136,32,0,0,0,32,6.64778
"76069",16329,124185,88783,81,6,3,0,90,10.1371
"76070",1619,28463,28463,14,0,2,0,16,5.6214
"76071",1848,30546,30546,15,0,0,0,15,4.9106
"76072",12830,208227,150251,89,0,3,0,92,6.12309
"76075",1852,22010,22010,16,0,0,0,16,7.26942
"76076",2770,40469,28873,15,0,0,0,15,5.19516
"76077",1260,40869,27524,10,0,0,0,10,3.63321
"76079",1728,17278,17278,18,0,0,0,18,10.4177
"76082",6512,132423,84491,37,0,1,0,38,4.49751
"76083",314,5918,5918,3,0,0,0,3,5.06929
"76084",707,8573,8573,9,0,0,0,9,10.498
"76085",1461,35021,35021,12,0,0,0,12,3.42653
"76086",3033,46670,40503,15,0,0,0,15,3.70339
"76087",2710,47709,47709,28,0,1,0,29,6.07847
"76088",3859,45276,41790,17,0,1,0,18,4.3073
"76090",6416,71054,71053,49,0,1,0,50,7.03696
"76091",2421,34018,34018,19,0,0,0,19,5.58531
"76092",3247,26584,26584,24,0,0,0,24,9.0279
"76093",2936,72426,48697,28,0,0,0,28,5.74988
"76094",1361,31208,26082,10,0,0,0,10,3.83412
"76095",17375,101570,82739,50,49,11,0,110,13.2948
"76096",7461,119687,94743,47,0,1,0,48,5.06634
"76097",932,28160,9831,5,0,1,0,6,6.10315
"76099",3611,63990,54543,21,0,3,0,24,4.40018
"76100",8315,140584,107914,54,1,1,1,57,5.28199
"76101",17518,113896,113895,103,25,11,0,139,12.2042
"76103",8471,36452,36452,27,110,4,1,142,38.955
"76104",982,11778,11778,7,0,0,0,7,5.9435
"76105",14427,98263,77159,20,0,1,0,21,2.72164
"76106",3801,49338,49338,28,0,0,0,28,5.67519
"76107",4835,81343,70199,32,1,2,0,35,4.98583
"76108",78609,516056,447798,253,307,74,1,635,14.1805
"76109",1783,67153,64799,9,1,2,0,12,1.85189
"76110",2589,38537,38538,31,0,0,0,31,8.0441
"76111",2428,26794,26794,20,0,0,0,20,7.46445
"76112",2330,49341,30030,19,0,1,0,20,6.66001
"76113",3260,39318,39318,29,0,0,0,29,7.37573
"76114",32644,255345,188192,99,179,31,1,310,16.4725
"76115",5468,70940,55267,35,0,0,0,35,6.33288
"76116",35091,231370,215948,268,0,11,0,279,12.9198
"76117",8419,204263,108344,52,0,1,0,53,4.89181
"76118",894,12835,12835,3,0,0,0,3,2.33739
"76119",644,19404,8927,4,0,0,0,4,4.4809
"76120",1826,55090,28863,13,0,0,0,13,4.50405
"76121",2110,35074,27223,19,0,0,0,19,6.97936
"76122",5523,90661,79599,24,3,5,0,32,4.02014
"76123",9955,149893,98632,60,0,0,0,60,6.08323
"76124",3243,57374,57374,25,0,0,0,25,4.35736
"76125",7026,60238,60238,34,12,5,0,51,8.46645
"76126",2421,35537,26568,19,0,0,0,19,7.1514
"76128",2933,61518,50393,22,0,1,0,23,4.56409
"76129",978,15028,11412,10,0,0,0,10,8.76248
"76130",3180,29215,29215,14,0,1,0,15,5.13437
"76131",782,6556,6556,3,16,0,0,19,28.9832
"76132",3039,41126,41126,30,0,0,0,30,7.29471
"76133",1906,41985,38065,12,0,1,0,13,3.4152
"76134",768,13279,13279,13,0,0,0,13,9.78955
"76135",5108,63950,59134,34,3,1,0,38,6.42609
"76136",10492,73743,70499,57,0,5,0,62,8.7944
"76138",7501,156301,74379,14,0,3,0,17,2.28558
"76139",2387,47227,45347,16,0,0,0,16,3.52836
"76140",1118,16445,16445,7,0,0,0,7,4.2565
"76141",15123,228191,122971,86,0,7,0,93,7.56278
"76142",3285,72349,49801,22,0,0,0,22,4.4176
"76143",11194,112261,112261,61,2,13,0,76,6.76994
"76144",1090,36296,23522,6,0,0,0,6,2.55078
"76146",20246,174996,152633,93,58,17,1,169,11.0723
"76147",5951,128326,80789,39,0,3,0,42,5.19875
"76148",1359,15867,15867,12,0,0,0,12,7.56273
"76149",1662,23737,23737,12,0,0,0,12,5.05536
"76151",1873,38684,34960,14,0,0,0,14,4.0046
"76152",2840,45878,28434,19,8,1,0,28,9.84741
"76153",1350,23670,23670,16,0,0,0,16,6.7595
"76154",629,9734,9734,7,0,0,0,7,7.1914
"76155",2076,25463,25463,17,0,0,0,17,6.67628
"76156",3307,31606,31605,23,0,0,0,23,7.27723
"76157",75775,309600,272525,223,680,34,1,938,34.4189
"76158",3611,66019,54371,26,0,1,0,27,4.96587
"76159",8076,61014,61014,43,74,6,0,123,20.1592
"76160",4860,72243,68216,39,0,0,0,39,5.71716
"76161",244,3911,3911,2,0,0,0,2,5.11363
"76162",2115,70353,44059,19,0,0,0,19,4.31244
"76163",2149,42918,27298,10,5,0,0,15,5.49489
"76164",20996,233746,216549,65,79,21,0,165,7.61954
"76165",46671,251518,219885,206,283,18,1,508,23.103
"76166",3482,43904,43905,30,0,0,0,30,6.83301
"76167",16000,137130,130133,81,0,3,0,84,6.45496
"76168",590,8315,8315,5,0,0,0,5,6.01356
"76169",8626,114836,107009,67,0,0,0,67,6.26114
"76170",1737,42002,28936,11,0,0,0,11,3.80155
"76171",1949,41533,41533,13,0,0,0,13,3.13007
"76172",692,15862,15862,5,0,0,0,5,3.15217
"76173",5216,117413,67897,46,0,0,0,46,6.77492
"76174",1771,39407,36528,18,0,1,0,19,5.20146
"76175",1446,22629,22629,12,0,2,0,14,6.1867
"76176",3020,31087,31087,29,0,1,0,30,9.65042
"76177",1436,17211,17211,12,0,0,0,12,6.97218
"76178",18847,87531,85390,87,46,24,0,157,18.3861
"76179",8385,144956,90476,39,40,1,0,80,8.8421
